0	WBGene00000001
1	WBGene00000002
2	WBGene00000003
3	WBGene00000004
4	WBGene00000006
5	WBGene00000008
6	WBGene00000010
7	WBGene00000013
8	WBGene00000016
9	WBGene00000017
10	WBGene00000018
11	WBGene00000019
12	WBGene00000020
13	WBGene00000022
14	WBGene00000023
15	WBGene00000025
16	WBGene00000030
17	WBGene00000031
18	WBGene00000034
19	WBGene00000035
20	WBGene00000036
21	WBGene00000037
22	WBGene00000038
23	WBGene00000039
24	WBGene00000040
25	WBGene00000041
26	WBGene00000042
27	WBGene00000043
28	WBGene00000044
29	WBGene00000046
30	WBGene00000047
31	WBGene00000048
32	WBGene00000050
33	WBGene00000051
34	WBGene00000053
35	WBGene00000054
36	WBGene00000055
37	WBGene00000056
38	WBGene00000057
39	WBGene00000058
40	WBGene00000059
41	WBGene00000060
42	WBGene00000061
43	WBGene00000062
44	WBGene00000063
45	WBGene00000064
46	WBGene00000065
47	WBGene00000066
48	WBGene00000067
49	WBGene00000068
50	WBGene00000069
51	WBGene00000070
52	WBGene00000071
53	WBGene00000072
54	WBGene00000073
55	WBGene00000074
56	WBGene00000075
57	WBGene00000079
58	WBGene00000080
59	WBGene00000081
60	WBGene00000082
61	WBGene00000083
62	WBGene00000084
63	WBGene00000085
64	WBGene00000086
65	WBGene00000088
66	WBGene00000089
67	WBGene00000090
68	WBGene00000092
69	WBGene00000093
70	WBGene00000094
71	WBGene00000095
72	WBGene00000096
73	WBGene00000097
74	WBGene00000098
75	WBGene00000099
76	WBGene00000100
77	WBGene00000101
78	WBGene00000102
79	WBGene00000103
80	WBGene00000105
81	WBGene00000106
82	WBGene00000107
83	WBGene00000108
84	WBGene00000109
85	WBGene00000110
86	WBGene00000111
87	WBGene00000112
88	WBGene00000113
89	WBGene00000114
90	WBGene00000115
91	WBGene00000117
92	WBGene00000118
93	WBGene00000120
94	WBGene00000121
95	WBGene00000122
96	WBGene00000123
97	WBGene00000134
98	WBGene00000135
99	WBGene00000136
100	WBGene00000137
101	WBGene00000138
102	WBGene00000139
103	WBGene00000140
104	WBGene00000142
105	WBGene00000143
106	WBGene00000144
107	WBGene00000145
108	WBGene00000146
109	WBGene00000147
110	WBGene00000148
111	WBGene00000149
112	WBGene00000150
113	WBGene00000151
114	WBGene00000155
115	WBGene00000156
116	WBGene00000157
117	WBGene00000158
118	WBGene00000159
119	WBGene00000160
120	WBGene00000161
121	WBGene00000162
122	WBGene00000163
123	WBGene00000164
124	WBGene00000165
125	WBGene00000166
126	WBGene00000168
127	WBGene00000169
128	WBGene00000170
129	WBGene00000172
130	WBGene00000173
131	WBGene00000174
132	WBGene00000175
133	WBGene00000178
134	WBGene00000179
135	WBGene00000180
136	WBGene00000181
137	WBGene00000182
138	WBGene00000183
139	WBGene00000184
140	WBGene00000186
141	WBGene00000187
142	WBGene00000188
143	WBGene00000189
144	WBGene00000190
145	WBGene00000192
146	WBGene00000193
147	WBGene00000195
148	WBGene00000196
149	WBGene00000197
150	WBGene00000198
151	WBGene00000199
152	WBGene00000200
153	WBGene00000201
154	WBGene00000202
155	WBGene00000203
156	WBGene00000204
157	WBGene00000205
158	WBGene00000206
159	WBGene00000207
160	WBGene00000208
161	WBGene00000209
162	WBGene00000210
163	WBGene00000212
164	WBGene00000213
165	WBGene00000214
166	WBGene00000215
167	WBGene00000216
168	WBGene00000217
169	WBGene00000219
170	WBGene00000220
171	WBGene00000221
172	WBGene00000222
173	WBGene00000223
174	WBGene00000224
175	WBGene00000225
176	WBGene00000226
177	WBGene00000227
178	WBGene00000228
179	WBGene00000229
180	WBGene00000230
181	WBGene00000231
182	WBGene00000232
183	WBGene00000233
184	WBGene00000235
185	WBGene00000236
186	WBGene00000237
187	WBGene00000238
188	WBGene00000239
189	WBGene00000240
190	WBGene00000241
191	WBGene00000242
192	WBGene00000244
193	WBGene00000245
194	WBGene00000246
195	WBGene00000247
196	WBGene00000248
197	WBGene00000249
198	WBGene00000253
199	WBGene00000254
200	WBGene00000255
201	WBGene00000256
202	WBGene00000257
203	WBGene00000259
204	WBGene00000262
205	WBGene00000263
206	WBGene00000264
207	WBGene00000265
208	WBGene00000266
209	WBGene00000267
210	WBGene00000268
211	WBGene00000269
212	WBGene00000270
213	WBGene00000271
214	WBGene00000273
215	WBGene00000274
216	WBGene00000275
217	WBGene00000276
218	WBGene00000277
219	WBGene00000279
220	WBGene00000280
221	WBGene00000281
222	WBGene00000282
223	WBGene00000283
224	WBGene00000284
225	WBGene00000285
226	WBGene00000286
227	WBGene00000287
228	WBGene00000288
229	WBGene00000289
230	WBGene00000292
231	WBGene00000293
232	WBGene00000294
233	WBGene00000295
234	WBGene00000296
235	WBGene00000298
236	WBGene00000301
237	WBGene00000366
238	WBGene00000367
239	WBGene00000368
240	WBGene00000369
241	WBGene00000370
242	WBGene00000371
243	WBGene00000375
244	WBGene00000376
245	WBGene00000377
246	WBGene00000378
247	WBGene00000379
248	WBGene00000380
249	WBGene00000381
250	WBGene00000382
251	WBGene00000383
252	WBGene00000386
253	WBGene00000387
254	WBGene00000390
255	WBGene00000391
256	WBGene00000392
257	WBGene00000393
258	WBGene00000395
259	WBGene00000396
260	WBGene00000397
261	WBGene00000399
262	WBGene00000401
263	WBGene00000402
264	WBGene00000403
265	WBGene00000405
266	WBGene00000406
267	WBGene00000407
268	WBGene00000408
269	WBGene00000409
270	WBGene00000410
271	WBGene00000411
272	WBGene00000412
273	WBGene00000413
274	WBGene00000414
275	WBGene00000415
276	WBGene00000416
277	WBGene00000417
278	WBGene00000418
279	WBGene00000419
280	WBGene00000420
281	WBGene00000421
282	WBGene00000422
283	WBGene00000423
284	WBGene00000424
285	WBGene00000425
286	WBGene00000426
287	WBGene00000429
288	WBGene00000430
289	WBGene00000431
290	WBGene00000433
291	WBGene00000434
292	WBGene00000435
293	WBGene00000436
294	WBGene00000437
295	WBGene00000438
296	WBGene00000439
297	WBGene00000440
298	WBGene00000441
299	WBGene00000442
300	WBGene00000443
301	WBGene00000444
302	WBGene00000445
303	WBGene00000446
304	WBGene00000447
305	WBGene00000448
306	WBGene00000449
307	WBGene00000451
308	WBGene00000452
